Labor Requirements,Equipment Usage,Material Quantities,Project Duration (days),Resource Allocation Efficiency,Schedule Optimization,Computation Time (CT),Best Cost (BC),Evaluation Metric (Nfe),Mean Resource Demand,SD of Resource Demand,Risk Level
197,27,1339.53266725691,164,84.7508830816402,0,194.72302074521113,865998.6757863336,255,73.92107852754877,15.13215741779552,0
60,12,657.8887777955185,182,86.61460833675618,0,286.45561721021454,839173.7517197563,257,95.68611667479843,15.858976033527568,1
123,10,751.039599707942,253,80.02843703346684,1,165.95858691069304,364749.7486984739,221,78.81893278708627,11.79608738827303,1
153,9,1958.0378847448867,365,85.7944489125992,0,233.45180780215887,917962.7693166794,275,81.1122945423532,17.350231981781704,1
87,19,842.7301201321561,408,60.94129977656395,1,369.8237566501976,925299.0124189489,206,99.98830551287324,11.886205190426312,2
183,26,1966.1781769855518,178,77.18491455587376,1,140.06026994822483,449017.88215349586,230,93.73211864608645,11.134736376274391,0
72,19,1297.8690597863952,414,71.15752304293908,0,216.0089349962386,632085.2156297845,290,74.4708002309192,15.46679499888787,1
96,6,703.6835705959057,249,65.16697780972441,1,346.34272741610414,424063.66623450164,168,60.413823858907996,17.092971369176652,2
139,5,648.9533041305394,147,63.981860512351005,0,390.84726982185344,384575.57735671534,156,85.04696295175579,10.500358364347568,0
95,27,813.2961060586099,478,84.1276866245867,1,236.17784092653878,128485.67727443366,286,88.15653704512431,10.69395314940542,0
156,27,1888.4559950380037,347,80.94402188610447,0,252.09988604300423,413732.91911866533,203,86.03210760573518,18.02679162705919,1
189,15,1121.2253364923401,377,70.14336467985477,1,271.65158853513094,709366.9448661023,253,98.71449404652853,18.09032699507332,1
190,14,1093.1514019893716,455,78.83800235090058,0,379.70444249011325,101761.3063039317,235,94.51884109328577,12.453047170590812,2
153,22,969.809391605261,197,79.68929260729632,1,357.46203729310895,411540.9921906342,231,77.95326772722595,16.152282028002034,1
160,22,720.5927758498826,124,67.80035921754464,1,151.1803373864933,1069551.3655555751,210,62.51429949889524,14.431800751446595,2
153,21,1231.7767957886097,383,86.08372247526603,1,231.0273453541225,753013.4436180969,236,79.04235078007987,16.326960414035128,0
109,12,695.071673766708,468,91.23677425544362,0,239.20012845892788,768649.1064890785,151,87.56976079848093,18.62879284099225,0
149,19,1753.2203545734915,400,91.65854163558076,0,336.728833494627,543700.7355289885,180,84.30839232908019,10.798564245822565,0
117,12,1055.5954794129598,167,84.0987932281382,1,280.8678647816306,844119.3578416521,182,81.52548270843539,17.77984425988454,0
182,21,1062.2053516726946,106,80.46554330076056,0,296.2661386087039,308926.0428533951,229,78.75275832060964,14.930291045210392,1
169,16,1211.0096427247338,404,62.4402857202158,1,399.45997229968526,1000621.4914226108,160,71.75047492109545,15.641269437619965,1
86,12,1166.1915697486274,236,71.51325195406423,0,122.48801304100391,228358.0319294898,277,71.09387046898517,16.5393136001712,2
121,29,1992.2869595889824,263,63.730857871126794,1,166.9029470601199,821601.4901184202,284,80.00925915703208,19.226231491291074,2
176,18,1318.0716818274536,182,98.55292643513894,0,222.36878121146407,475264.25840165134,277,66.42412585718596,10.567199535517378,2
155,8,632.3025556848061,484,65.40320584903043,1,204.33472091466615,922264.2676407244,180,73.62741694299206,10.294763521244477,2
141,5,1410.316012365395,237,66.07101639404408,1,106.49366840409508,704741.006392622,275,72.95917098840398,11.782617814887734,2
80,5,727.37643930482,172,95.58306473321969,1,127.53328194135275,597588.3423265878,196,83.48531206336804,19.864477260267364,0
171,23,546.406467097013,336,97.7571313390583,1,304.28598742107283,286364.6423025717,256,62.66729201452098,17.150763673777757,0
186,20,1956.1132305158721,145,90.63316156939639,0,363.7973390087682,800503.6107127881,168,93.18674721060381,16.14641119054502,0
100,18,1660.3083373018458,205,60.21619694690679,1,254.26810337979327,1172246.8277624543,230,82.49513521537608,10.470390534147478,2
78,25,1970.1634886206505,387,60.05385083826255,0,261.7573238540899,1008163.7673977165,272,86.8330672310374,18.791102238929646,0
89,20,1216.8176720333636,361,75.12403079149803,0,176.52802984971382,166009.01184791297,283,88.12375615037732,18.127568532971594,0
90,9,1298.386296723464,275,65.7358148004357,1,330.3629090901134,513852.31619731017,256,71.65936547370146,16.64800043867085,0
60,13,752.5054338786954,265,60.73544568606389,0,325.5383762101769,1118141.3101092991,198,78.81486269539465,13.391308154847028,0
50,6,870.3611400013783,244,78.56266757618019,0,276.509706765297,653348.1223127235,222,98.2498382347867,10.705049555682573,1
95,22,1757.8238223542423,429,97.72247589627887,0,163.79928595340286,828323.008388997,199,90.66820951987259,15.800384879009226,2
150,10,1034.2784706763912,469,72.95278299609726,1,129.10546547112682,1103859.2801505295,230,98.78227500892741,17.196945714608376,2
198,13,1740.2224606946286,382,86.44562713714785,0,119.27157275713776,1061174.1594618687,244,89.85017380585154,10.942403504772475,1
139,5,1563.5205864305476,153,86.08941412529762,0,277.80881999286333,652002.413094562,161,67.0240055883407,16.33767659798496,0
159,13,765.7563879077983,277,70.04320414660671,1,347.51059574284,581410.9329233624,172,62.58143535378705,12.863660678871586,0
106,29,1261.169549179613,343,86.01700995295457,1,357.4991295342775,473661.8803275458,203,83.10645746878654,17.64244221219812,0
50,20,1516.0809822780752,440,68.49335897147566,0,239.08662230303494,890921.3874791802,267,74.31253118810439,15.39615850601837,2
112,17,852.5558222057377,226,64.88029654307556,1,335.28138979201503,415685.4794186976,208,71.0183164055268,11.290367878104368,2
104,13,1746.0327657801154,466,88.05533142238761,0,384.06405890230707,374876.3670739902,152,92.2884398570167,15.26519447733236,2
164,25,1317.24148631778,370,64.53763268415668,0,182.5510337464204,491874.8840641581,207,74.6797306832779,13.957368633667187,2
192,17,747.8630756639047,231,99.8763687435742,0,219.38810391422714,294936.56256667123,206,72.68003878937216,11.80355968281652,2
198,13,1374.4766392469037,192,67.33809604600917,1,379.4436977790042,864631.7975403441,294,93.99950372676042,18.415157240621234,1
102,15,1999.570706233871,478,83.7656745102583,0,201.46929019518547,777864.7142636735,239,93.8514934594584,10.110284484991363,2
186,8,725.7822374951204,172,76.45498285650358,1,374.1628870965389,631166.387527428,204,74.25466551020227,13.12128276878106,0
106,6,1725.1353951792921,347,65.05545689622669,1,394.31345867633974,529358.3571877101,194,93.29994803943865,10.125950381694267,2
166,10,810.963504781337,447,61.11375630309654,0,298.5432185723274,1099968.7971864047,150,94.03113961330642,10.960069465061528,1
84,18,1673.582494190131,372,84.90929129171333,1,345.06708685125045,132036.16348801582,170,76.95722140118664,12.97096219173081,0
112,8,1601.86688468212,142,92.27030255156504,1,324.8636692663256,946018.5178580291,170,62.65892520836686,10.542711853893735,1
74,10,950.7340784006485,476,93.68062646026976,1,309.8602772846572,1092100.5289237776,201,60.063385778653604,15.966305323571412,0
139,23,988.7346763466747,140,79.30853892307738,1,192.07932189436977,590990.0373729186,231,80.9316985155598,10.868629079861828,2
124,10,1688.7820879443786,269,91.09821868729543,1,117.1283013723831,705759.5406177114,216,73.76301973481424,17.017136340660954,1
87,6,1192.168267830969,311,86.91388533954179,0,202.91551975589516,1138910.0566702418,262,99.88527576633464,10.526421126271611,0
179,22,1596.227043067713,267,88.97018109996533,1,300.08079556117195,333505.26681406586,193,90.89643998509138,10.593088948010967,2
184,17,721.9762210487521,138,79.70396020887256,0,130.75875946834043,672148.3325631534,159,90.4510182540165,13.053258990332663,0
140,13,1778.8366728523304,468,85.33646960968508,0,103.57539489347263,622193.2398410342,213,98.20971073149374,18.965715249692774,1
66,27,1566.3270750234788,344,92.22103654304229,0,141.90771178088158,384231.9126574071,218,95.50897591573283,16.413932487233165,1
177,23,1860.4142132522509,250,75.91536702228092,0,314.7207779232386,1000452.5534104187,217,72.72749917825556,17.701312919289194,1
157,17,698.5585685524586,210,92.23915603470334,0,391.8381104969332,1089560.6542395595,177,66.63948886415506,11.41552109477106,1
74,15,1389.5217505408964,146,83.68067371156252,0,394.9194098844461,960125.8377670298,265,89.83569060261928,18.34125433247246,2
137,5,1398.6808775604877,162,66.63604097483145,1,248.19374474205637,314894.8569334692,200,75.13095574731491,10.081462481942351,0
78,28,1030.1911108201737,324,60.98736628898338,1,360.80569029770425,195423.49905151973,153,78.92690606523826,12.130573507330062,2
112,26,1187.6996368538867,465,74.51014401596608,1,321.0479367254512,765988.9338358765,228,85.21590925099308,16.160923211499934,1
199,11,556.9723449347802,168,81.8678531318536,0,250.31207109538101,162804.23656087232,166,96.31490707740963,13.752464085940503,0
163,29,1618.790057940518,398,93.59281408813953,1,271.828159886526,840108.4774138926,257,76.76351014683864,19.841933917185635,1
98,25,1323.983719104761,389,65.09942720560984,1,141.1681439850613,683466.642359967,223,91.33267560877445,10.303392468183182,2
130,19,586.6115778037606,395,92.00825390734317,1,381.2984381849776,829064.3060180299,172,70.7335916509863,19.98598167936543,2
133,5,1521.1338394407285,302,94.52036184268908,0,205.57893121953305,749187.8510147184,167,87.91887163694454,16.23627832861316,2
154,16,1200.173115846782,160,66.02749948003336,1,233.84477693715087,564972.82647989,278,60.06317684311647,15.587069945960966,0
197,11,551.6918891375,417,94.06377277216876,0,301.4980692993696,320964.89815425104,184,94.86028853962539,10.595124425639744,0
167,19,1954.411590272143,413,99.65814271371168,1,200.1707414579662,436272.3493915374,213,61.2151831981785,12.733288766658907,1
135,25,1923.6682146341607,260,89.0735532419295,0,176.27774829667916,676950.6316408741,208,88.51015019050337,19.246626882915955,0
112,23,1269.3536242207963,430,91.39078727299952,0,289.3148179810662,817054.9030123665,150,61.850327570451356,13.542460031892443,0
153,29,640.5086310588653,115,99.77661070235493,0,107.49522468455484,957431.3185729813,280,70.64982797576013,16.61653200467251,2
98,5,1631.9318323978878,437,84.21925002103782,1,316.2175336080037,943887.7902939669,216,79.88809614226213,19.99496350418722,1
120,21,1237.8966501585937,193,72.31545528064997,1,254.20701096295292,1169957.6175871938,186,76.79754741392952,12.630697138335412,2
50,21,953.6712174340698,403,93.50123336304222,0,281.72611915628033,414425.59352975036,178,67.67344458404042,15.760808790144939,1
190,7,1237.1272662928352,237,84.57943110046526,1,289.56404777406556,178221.77903478045,238,73.3525964683695,16.96437792702213,1
172,16,1283.6662181081967,437,83.24781694883826,0,258.1150469477691,480222.6290960452,249,89.10825480243868,11.646272465654151,0
111,10,1344.0675485335087,137,70.14542222056153,0,274.7601332322208,917623.9227464843,271,86.77028370318592,11.486725636961822,2
81,15,1161.8355704829899,226,90.25337078331546,1,305.13646026696233,581922.8161366247,239,62.872583350556624,14.563079116581733,0
78,7,1408.632954708585,374,63.26669103440385,1,325.93565415390225,999567.2736483613,281,89.89263302291545,13.858125217592894,0
